,0,1,2,3,4,5,6,7
891,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
892,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
893,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,61,b4:5d:50:ce:2e:8a,0
894,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
895,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
896,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,62,38:17:c3:c8:01:da,0
897,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
898,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
899,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
900,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
901,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,62,38:17:c3:c8:01:da,0
902,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
903,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
904,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
905,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
906,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,60,b4:5d:50:ce:2e:8a,0
907,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,58,38:17:c3:c8:01:da,1
908,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
909,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,58,b4:5d:50:ce:2e:8a,0
910,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,57,62,38:17:c3:c8:01:da,0
911,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,45,38,38:17:c3:c8:01:da,1
912,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
913,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,62,61,38:17:c3:c8:01:da,1
914,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,48,40,38:17:c3:c8:01:da,1
915,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
916,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
917,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
918,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
919,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
920,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
921,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,54,59,b4:5d:50:ce:2e:8a,0
922,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,61,38:17:c3:c8:01:da,1
923,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
924,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
925,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
926,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
927,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
928,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,58,58,b4:5d:50:ce:2e:8a,1
929,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
930,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,60,60,38:17:c3:c8:01:da,1
931,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
932,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
933,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
934,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
935,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
936,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,61,b4:5d:50:ce:2e:8a,0
937,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
938,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,45,40,38:17:c3:c8:01:da,1
939,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
940,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,62,60,38:17:c3:c8:01:da,1
941,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,44,38,38:17:c3:c8:01:da,1
942,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
943,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
944,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,44,40,38:17:c3:c8:01:da,1
945,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
946,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,59,38:17:c3:c8:01:da,1
947,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
948,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
949,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
950,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
951,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
952,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
953,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
954,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
955,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
956,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
957,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,62,b4:5d:50:ce:2e:8a,0
958,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
959,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,42,38,38:17:c3:c8:01:da,1
960,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
961,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
962,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,37,38:17:c3:c8:01:da,1
963,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
964,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
965,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
966,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,58,b4:5d:50:ce:2e:8a,0
967,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,63,38:17:c3:c8:01:da,0
968,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,60,b4:5d:50:ce:2e:8a,0
969,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
970,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
971,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,62,60,38:17:c3:c8:01:da,1
972,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
973,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
974,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,57,61,38:17:c3:c8:01:da,0
975,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
976,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
977,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,61,38:17:c3:c8:01:da,1
978,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
979,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
980,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,63,38:17:c3:c8:01:da,0
981,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,42,38,38:17:c3:c8:01:da,1
982,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
983,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,63,38:17:c3:c8:01:da,0
984,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
985,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
986,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
987,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
988,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
989,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
990,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
991,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,50,60,b4:5d:50:ce:2e:8a,0
992,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
993,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
994,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
995,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
996,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
997,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
998,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,62,59,38:17:c3:c8:01:da,1
999,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
1000,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
1001,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
1002,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,46,38,38:17:c3:c8:01:da,1
1003,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
1004,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
1005,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,42,38,38:17:c3:c8:01:da,1
1006,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
1007,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,60,b4:5d:50:ce:2e:8a,1
1008,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1009,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,61,60,b4:5d:50:ce:2e:8a,1
1010,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
1011,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1012,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,60,62,38:17:c3:c8:01:da,1
1013,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,61,b4:5d:50:ce:2e:8a,0
1014,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1015,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,62,b4:5d:50:ce:2e:8a,0
1016,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
1017,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1018,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
1019,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
1020,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1021,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,50,62,b4:5d:50:ce:2e:8a,0
1022,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
1023,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1024,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,62,b4:5d:50:ce:2e:8a,0
1025,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
1026,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1027,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
1028,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
1029,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1030,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
1031,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
1032,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,43,38:17:c3:c8:01:da,1
1033,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,62,b4:5d:50:ce:2e:8a,0
1034,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,b4:5d:50:ce:2e:8a,1
1035,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1036,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,58,60,38:17:c3:c8:01:da,1
1037,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,50,61,b4:5d:50:ce:2e:8a,0
1038,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
1039,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
1040,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
1041,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
1042,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
1043,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
1044,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,57,59,38:17:c3:c8:01:da,0
1045,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1046,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
1047,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
1048,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
1049,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
1050,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,62,38:17:c3:c8:01:da,0
1051,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1052,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,49,56,b4:5d:50:ce:2e:8a,0
1053,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,57,62,38:17:c3:c8:01:da,0
1054,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
1055,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
1056,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
1057,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
1058,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
1059,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,b4:5d:50:ce:2e:8a,1
1060,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1061,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,60,60,38:17:c3:c8:01:da,1
1062,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,60,b4:5d:50:ce:2e:8a,0
1063,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1064,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
1065,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
1066,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1067,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
1068,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
1069,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1070,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
1071,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
1072,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1073,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,46,54,b4:5d:50:ce:2e:8a,0
1074,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
1075,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1076,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
1077,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,59,38:17:c3:c8:01:da,1
1078,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1079,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
1080,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
1081,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1082,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
1083,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,b4:5d:50:ce:2e:8a,1
1084,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1085,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,64,59,38:17:c3:c8:01:da,1
1086,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
1087,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1088,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
1089,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
1090,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
1091,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,55,61,b4:5d:50:ce:2e:8a,0
1092,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,58,38:17:c3:c8:01:da,1
1093,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,42,40,38:17:c3:c8:01:da,1
1094,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
1095,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,57,60,38:17:c3:c8:01:da,0
1096,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,44,38,38:17:c3:c8:01:da,1
1097,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,0,61,38:17:c3:c8:01:da,1
1098,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
1099,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1100,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,61,0,38:17:c3:c8:01:da,1
1101,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
1102,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1103,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,61,51,38:17:c3:c8:01:da,1
1104,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
1105,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,47,40,38:17:c3:c8:01:da,1
1106,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,62,53,38:17:c3:c8:01:da,1
1107,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
1108,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1109,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,61,53,38:17:c3:c8:01:da,1
1110,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
1111,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
1112,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,61,52,38:17:c3:c8:01:da,1
